,week,release_id,release_date,zero_release,non_zero_release,operator_kept,stanford_kept,strict_qc_kept,pass_all_qc,fail_all_qc,release_rate_kgh,operator_quantification,operator_lower,operator_upper,operator_detected,qc_summary,windspeed_20m_avg,windspeed_20m_std,winddir_20m_avg,winddir_20m_std,winddir_20m_cv,operator_windspeed,true_positive,false_positive,true_negative,false_negative,qc_flag
26,4,27,2024-09-19,False,True,False,False,False,False,False,4.14,,,,False,not_measured,1.1596412213740457,0.3552620932538569,168.58430534351146,43.92744309767036,0.1220206752713065,,False,False,False,False,Hosting VIPs and charging
27,4,28,2024-09-19,False,True,True,True,True,True,True,49.01,11.3,0.0,25.4,True,pass_all,1.3393750000000002,0.5703813920592146,211.8064705882353,68.10542787699967,0.1891817441027768,0.9,True,False,False,False,
28,4,29,2024-09-19,False,True,True,True,True,True,True,1.14,1.1,0.0,3.4,True,pass_all,2.163289655172413,0.8268095887644246,70.91353793103448,33.52748635611609,0.0931319065447669,1.7,True,False,False,False,
29,4,30,2024-09-19,False,True,False,False,False,False,False,80.1,,,,False,not_measured,2.2737318840579714,1.006166763179122,81.85926811594203,39.109606269160736,0.1086377951921131,,False,False,False,False,Charging
30,4,31,2024-09-19,False,True,True,True,True,True,True,8.25,2.9,0.0,5.5,True,pass_all,2.6779745222929936,1.0502491764719737,79.85402547770703,31.77165371783168,0.0882545936606435,1.8,True,False,False,False,
31,4,32,2024-09-19,False,True,True,True,True,True,True,26.4,5.6,2.6,8.6,True,pass_all,3.358815476190476,0.898703961301192,72.92569642857143,23.178181180979752,0.0643838366138326,2.9,True,False,False,False,
32,4,33,2024-09-20,False,True,False,False,False,False,False,3.3,,,,False,not_measured,1.8567972027972024,0.4305100898433267,201.956013986014,79.3697336026257,0.2204714822295158,,False,False,False,False,Demobilised for other commitments
33,4,34,2024-09-20,False,True,False,False,False,False,False,38.47,,,,False,not_measured,1.5825675675675677,0.3573075841474417,133.40137162162162,23.76194023343344,0.0660053895373151,,False,False,False,False,Demobilised for other commitments
34,4,35,2024-09-20,False,True,False,False,False,False,False,34.4,,,,False,not_measured,0.7748660714285716,0.3175259795155511,160.08963392857143,62.42158100897147,0.1733932805804763,,False,False,False,False,Demobilised for other commitments
35,4,36,2024-09-20,False,True,False,False,False,False,False,1.0,,,,False,not_measured,0.8403693693693695,0.4050361583842726,228.2283153153153,45.846027843751855,0.1273500773437551,,False,False,False,False,Demobilised for other commitments
36,4,37,2024-09-20,False,True,False,False,False,False,False,17.93,,,,False,not_measured,1.0224954128440369,0.5072618876516827,239.2252110091743,62.1032361151302,0.172508989208695,,False,False,False,False,Demobilised for other commitments
37,4,38,2024-09-20,True,False,False,False,False,False,False,0.0,,,,False,not_measured,2.539092105263158,0.5110156469263037,303.87642105263166,9.354395087933414,0.025984430799815,,False,False,False,False,Demobilised for other commitments
38,4,39,2024-09-20,False,True,False,False,False,False,False,54.0,,,,False,not_measured,2.164644736842105,0.6565971002869745,257.9035263157895,38.3912689900418,0.1066424138612272,,False,False,False,False,Demobilised for other commitments
39,4,40,2024-09-20,False,True,False,False,False,False,False,250.8,,,,False,not_measured,1.527341463414634,0.6111813139465699,118.35172195121947,42.086161920712456,0.1169060053353123,,False,False,False,False,Demobilised for other commitments
