,week,release_id,release_date,zero_release,non_zero_release,operator_kept,stanford_kept,strict_qc_kept,pass_all_qc,fail_all_qc,release_rate_kgh,operator_quantification,operator_lower,operator_upper,operator_detected,qc_summary,windspeed_20m_avg,windspeed_20m_std,winddir_20m_avg,winddir_20m_std,winddir_20m_cv,operator_windspeed,true_positive,false_positive,true_negative,false_negative,qc_flag
0,1,1,2024-06-17,False,True,True,True,True,True,True,28.26,31.66491852380773,28.320607195153496,35.00922985246198,True,pass_all,3.882568493150685,0.9514976427936392,128.78281506849316,17.229718977909368,0.0478603304941926,Wind information is not used in our calculations,True,False,False,False,
1,1,2,2024-06-17,False,True,True,True,True,True,True,0.66,0.7552925774705674,0.7264384771607518,0.784146677780383,True,pass_all,3.6689090909090902,1.075709460677005,91.2481958041958,28.110530841728064,0.078084807893689,,True,False,False,False,
2,1,3,2024-06-17,False,True,True,True,True,True,True,20.0,27.156961222820883,24.55210566763916,29.761816778002604,True,pass_all,2.862784722222222,1.0138208912254851,108.6169375,44.80099650494007,0.1244472125137224,,True,False,False,False,
3,1,4,2024-06-17,False,True,True,True,True,True,True,8.28,8.654186408506003,6.927370067253832,10.381002749758174,True,pass_all,3.1313154362416107,1.1112321447642746,79.04834228187919,34.31336940324684,0.095314915009019,,True,False,False,False,
4,1,5,2024-06-17,False,True,True,True,True,True,True,1.49,1.5878737318725442,1.4850493856459488,1.6906980780991396,True,pass_all,3.016371428571429,1.0230887943830629,99.40842142857144,38.79412671000572,0.1077614630833492,,True,False,False,False,
5,1,6,2024-06-17,False,True,True,True,True,True,True,16.46,20.39824042671646,18.86853765392952,21.9279431995034,True,pass_all,3.512060810810812,1.0442145779064107,99.24814189189188,26.24483772214941,0.0729023270059705,,True,False,False,False,
6,1,7,2024-06-17,False,True,True,True,True,True,True,56.7,82.72489146789657,65.61140455020151,99.83837838559162,True,pass_all,4.42474375,1.2009813610212443,83.39471875,24.326985847770302,0.0675749606882508,,True,False,False,False,
7,1,8,2024-06-18,False,True,True,True,True,True,True,41.0,41.32028197099735,36.93137665183727,45.70918729015743,True,pass_all,1.9461172413793104,0.5678803608283697,226.0570413793104,22.922815721128725,0.0636744881142464,,True,False,False,False,
8,1,9,2024-06-18,False,True,True,True,True,True,True,28.26,35.83213308458861,29.82294406738803,41.8413221017892,True,pass_all,1.5725147058823532,0.5493290450924064,169.215375,82.13683350299526,0.2281578708416535,,True,False,False,False,
9,1,10,2024-06-18,False,True,True,True,True,True,True,4.45,4.981072169422325,4.173534708401248,5.7886096304434025,True,pass_all,2.435972413793104,1.02646737747066,159.4326482758621,32.83499082772612,0.0912083078547947,,True,False,False,False,
10,1,11,2024-06-18,False,True,True,True,True,True,True,8.28,9.569777464407558,9.16352681781808,9.976028110997037,True,pass_all,2.5479172413793107,0.9669720889876946,144.6211103448276,35.41822871055547,0.0983839686404318,,True,False,False,False,
11,1,12,2024-06-18,False,True,True,True,True,True,True,47.66,54.4125408986329,49.20268255182509,59.622399245440704,True,pass_all,2.5858482758620687,1.039208989588786,138.32967586206897,37.89058204551024,0.105251616793084,,True,False,False,False,
12,1,13,2024-06-18,False,True,True,True,True,True,True,3.83,3.753374582449809,3.054127057094885,4.452622107804732,True,pass_all,2.247241379310345,0.7721315489159977,83.74419310344827,37.33543762657951,0.1037095489627208,,True,False,False,False,
13,1,14,2024-06-18,False,True,True,True,True,True,True,1.95,1.6348667631673572,1.452481698045018,1.8172518282896968,True,pass_all,3.455894117647059,1.1407810192554737,55.46843529411765,23.42892280329468,0.065080341120263,,True,False,False,False,
14,1,15,2024-06-18,False,True,True,True,True,True,True,126.0,178.29454081709767,155.4403144525625,201.14876718163285,True,pass_all,2.7539932885906038,0.9283976787749164,61.42969127516779,29.431761505953897,0.0817548930720941,,True,False,False,False,
15,1,16,2024-06-18,False,True,True,True,True,True,True,4.46,4.683004996204132,4.169735927763139,5.196274064645125,True,pass_all,3.23053216374269,0.8677565075021619,70.77632748538012,22.66450017991722,0.0629569449442145,,True,False,False,False,
16,1,17,2024-06-19,False,True,True,True,True,True,True,16.95,20.879585249996016,17.565070122226633,24.1941003777654,True,pass_all,2.106514285714286,0.5193506527519481,297.48515,14.278484667341568,0.0396624574092821,,True,False,False,False,
17,1,18,2024-06-19,False,True,True,True,True,True,True,1.92,2.733906314080122,2.2655633635479315,3.2022492646123126,True,pass_all,3.815193333333333,0.9121833215071375,293.4506266666667,16.930464279324443,0.0470290674425679,,True,False,False,False,
18,1,19,2024-06-19,False,True,True,True,True,True,True,115.0,101.529124755683,83.84900482914585,119.20924468222016,True,pass_all,3.754553191489362,1.021239760749732,293.8791843971631,19.032001288090694,0.0528666702446963,,True,False,False,False,
